Genre,Year,Rating
Drama,2008,-
Drama,2009,-
 Romance,2008,-
 Romance,2009,-
Reality-TV,2014,-
Animation,1990,7.0
 Adventure,1990,7.0
Reality-TV,2017,8.0
-,2013,7.3
Comedy,2004,-
 Drama,2004,-
 Romance,2004,-
Animation,1986,7.8
Animation,1987,7.8
Animation,1988,7.8
Animation,1989,7.8
 Adventure,1986,7.8
 Adventure,1987,7.8
 Adventure,1988,7.8
 Adventure,1989,7.8
 Comedy,1986,7.8
 Comedy,1987,7.8
 Comedy,1988,7.8
 Comedy,1989,7.8
Drama,2012,6.7
-,2014,-
Animation,2005,5.0
Documentary,2018,7.9
 History,2018,7.9
Family,2015,-
Romance,2008,6.7
Drama,2016,6.0
 Family,2016,6.0
 Romance,2016,6.0
Animation,2003,-
 Adventure,2003,-
 Fantasy,2003,-
Romance,2007,-
Romance,2008,-
Animation,2003,-
Animation,2004,-
Drama,2011,7.2
Drama,2012,7.2
 Musical,2011,7.2
 Musical,2012,7.2
 Romance,2011,7.2
 Romance,2012,7.2
Family,2003,-
Family,2004,-
Romance,2011,-
Drama,2012,7.6
 Romance,2012,7.6
Crime,1998,-
 Drama,1998,-
 Mystery,1998,-
Drama,2005,-
 Romance,2005,-
Drama,2004,7.6
Drama,2005,7.6
 Romance,2004,7.6
 Romance,2005,7.6
Comedy,2014,6.7
 Family,2014,6.7
 Romance,2014,6.7
Reality-TV,2018,-
Comedy,2010,-
 Drama,2010,-
 Music,2010,-
Drama,2017,7.7
Drama,2018,7.7
History,2005,-
-,2016,-
Reality-TV,2019,-
Reality-TV,2020,-
Talk-Show,2013,6.0
Reality-TV,2005,-
Talk-Show,2019,-
Animation,2006,5.0
Talk-Show,2013,-
Reality-TV,2018,-
-,2016,-
Family,2011,-
Animation,1996,-
 Fantasy,1996,-
Music,2021,-
-,2016,-
Reality-TV,2015,7.8
Drama,2012,7.4
-,2015,-
Comedy,2021,-
Reality-TV,2017,-
Romance,2003,-
Romance,2004,-
-,2010,-
-,2011,-
-,2012,-
-,2013,-
Comedy,2018,-
Comedy,2019,-
 Reality-TV,2018,-
 Reality-TV,2019,-
Drama,2006,-
-,2016,-
Drama,2015,6.7
 Romance,2015,6.7
-,2021,-
-,2016,-
Comedy,2008,-
Reality-TV,2017,8.2
Drama,2017,-
Drama,2017,-
Drama,2018,-
-,2016,-
Drama,2007,-
Drama,2008,-
Reality-TV,2020,-
Romance,2007,-
Romance,2008,-
 Thriller,2007,-
 Thriller,2008,-
Drama,2019,-
Comedy,2018,-
 Drama,2018,-
-,2015,-
Reality-TV,2007,8.1
Animation,2018,-
Romance,2015,-
Talk-Show,2013,-
Drama,2006,6.7
 Romance,2006,6.7
Animation,2015,-
Animation,1988,-
 Sport,1988,-
Reality-TV,2015,7.2
Reality-TV,2017,7.8
Documentary,2017,-
Drama,2017,-
Drama,2013,-
-,2014,-
Reality-TV,2011,8.1
Drama,2011,-
 Romance,2011,-
-,2013,-
Drama,2008,-
Drama,2009,-
Animation,2003,-
Drama,2014,5.7
-,2013,-
-,2014,-
-,2015,-
Romance,2008,-
-,2017,-
Reality-TV,2017,-
Music,2010,-
Romance,2013,-
Romance,2014,-
Reality-TV,2014,-
-,2013,-
Reality-TV,2011,-
Comedy,2005,7.7
 Drama,2005,7.7
 Romance,2005,7.7
Drama,2004,-
Drama,2005,-
 Romance,2004,-
 Romance,2005,-
Fantasy,2008,-
 Mystery,2008,-
Animation,2012,-
Animation,2013,-
 Adventure,2012,-
 Adventure,2013,-
 Comedy,2012,-
 Comedy,2013,-
Romance,2011,-
Romance,2012,-
Drama,2016,-
Drama,2015,-
Drama,1993,7.3
Romance,2007,-
Drama,2016,-
Drama,2017,-
 Romance,2016,-
 Romance,2017,-
Comedy,2015,-
Reality-TV,2010,6.9
Comedy,2020,-
 Game-Show,2020,-
 Reality-TV,2020,-
Animation,2002,-
 Action,2002,-
Musical,2017,-
Comedy,2012,-
Drama,2008,-
Reality-TV,2006,-
Reality-TV,2007,-
Reality-TV,2008,-
Family,2010,7.6
Animation,1997,-
Animation,1998,-
-,2017,-
Family,2010,-
Comedy,2010,-
 Game-Show,2010,-
 Reality-TV,2010,-
News,2012,-
Drama,2005,-
-,2012,-
Reality-TV,2018,-
-,2015,6.3
-,2016,6.3
Family,2011,-
Family,2013,-
Family,2014,-
Drama,2007,-
 Romance,2007,-
Music,2015,-
Talk-Show,2019,-
Sci-Fi,2016,-
Reality-TV,2017,-
Drama,2019,-
-,2020,-
Game-Show,2018,-
 Music,2018,-
Animation,2020,-
Music,2011,-
-,2001,7.2
Reality-TV,2013,7.3
Drama,2005,-
 Romance,2005,-
Family,2014,-
Animation,2009,-
-,2015,-
Animation,2021,-
Romance,2004,-
Animation,2001,6.2
Reality-TV,2009,-
Animation,2011,6.0
 Family,2011,6.0
Music,2004,-
Reality-TV,2014,6.7
-,2016,-
Talk-Show,2004,-
Talk-Show,2005,-
Talk-Show,2006,-
Talk-Show,2007,-
Talk-Show,2008,-
Talk-Show,2009,-
Talk-Show,2010,-
Talk-Show,2011,-
Talk-Show,2012,-
Drama,2013,-
Reality-TV,2014,8.4
-,2016,-
Crime,1999,5.2
 Drama,1999,5.2
 Horror,1999,5.2
Drama,2009,-
Documentary,2020,-
Animation,2009,-
Animation,2010,-
Drama,2018,-
Romance,2006,-
-,2013,-
Comedy,2003,-
Comedy,2004,-
Comedy,2005,-
Comedy,2006,-
Comedy,2007,-
Comedy,2008,-
Comedy,2009,-
Comedy,2010,-
Comedy,2011,-
Comedy,2012,-
Comedy,2013,-
Comedy,2014,-
Comedy,2015,-
Comedy,2016,-
Comedy,2017,-
 Talk-Show,2003,-
 Talk-Show,2004,-
 Talk-Show,2005,-
 Talk-Show,2006,-
 Talk-Show,2007,-
 Talk-Show,2008,-
 Talk-Show,2009,-
 Talk-Show,2010,-
 Talk-Show,2011,-
 Talk-Show,2012,-
 Talk-Show,2013,-
 Talk-Show,2014,-
 Talk-Show,2015,-
 Talk-Show,2016,-
 Talk-Show,2017,-
Animation,2013,-
Drama,2003,-
Drama,2016,-
Drama,2017,-
Drama,2015,-
Game-Show,2004,-
Game-Show,2005,-
Game-Show,2006,-
Game-Show,2007,-
Game-Show,2008,-
Game-Show,2009,-
Game-Show,2010,-
Reality-TV,2009,-
-,2016,-
Talk-Show,2006,-
Talk-Show,2007,-
Talk-Show,2008,-
Talk-Show,2009,-
Talk-Show,2010,-
Comedy,2010,-
 Drama,2010,-
 Reality-TV,2010,-
-,2016,-
-,2012,-
-,2014,-
Drama,2009,-
 Family,2009,-
 Romance,2009,-
Animation,2017,-
Game-Show,2021,-
Reality-TV,2009,8.4
-,2015,-
Reality-TV,2020,-
-,2016,-
-,2017,-
-,2018,-
-,2016,-
-,1997,-
Comedy,2008,-
 Drama,2008,-
 Family,2008,-
Comedy,2015,-
 Fantasy,2015,-
 Romance,2015,-
Family,2014,-
Drama,2016,-
Comedy,2012,6.2
 Romance,2012,6.2
Documentary,2020,-
Drama,2002,-
Drama,2003,-
Game-Show,2011,-
 Music,2011,-
 Reality-TV,2011,-
-,2002,-
Romance,2009,-
 Sci-Fi,2009,-
Drama,2016,-
Drama,2017,-
 Romance,2016,-
 Romance,2017,-
Animation,2014,-
Comedy,2004,-
-,2016,-
Comedy,2013,-
 Romance,2013,-
Drama,1995,-
Drama,1996,-
Drama,2011,-
 Romance,2011,-
Animation,2011,-
Animation,2012,-
Animation,2013,-
Talk-Show,2017,-
Drama,2017,-
Talk-Show,2013,-
-,2016,-
Animation,2011,-
Animation,2012,-
Talk-Show,2013,-
Drama,1996,6.0
 Action,1996,6.0
Animation,2014,-
Drama,2014,-
Drama,2015,-
Family,2006,-
Family,2007,-
Family,2008,-
Drama,2009,7.3
Drama,2010,7.3
Crime,2012,-
 Drama,2012,-
-,2016,-
Adventure,1993,7.9
 Action,1993,7.9
 Drama,1993,7.9
Reality-TV,2008,7.3
Drama,2015,7.0
-,2017,-
-,2015,-
-,2014,-
Adventure,2020,-
 Reality-TV,2020,-
-,2016,-
Animation,2008,-
Action,1997,-
 Drama,1997,-
Comedy,2010,7.8
Comedy,2011,7.8
-,2010,-
Drama,2013,-
-,2015,-
-,1994,7.7
Reality-TV,2013,7.4
Romance,2007,-
Romance,2008,-
Drama,2011,-
Drama,2012,-
 Romance,2011,-
 Romance,2012,-
-,2016,-
Drama,2004,7.3
Reality-TV,2016,-
Family,2010,-
Documentary,2003,-
Reality-TV,2016,-
Comedy,2018,-
Action,1993,-
-,2011,-
-,2016,-
Drama,2001,-
 Romance,2001,-
Talk-Show,2018,-
-,2016,-
-,2016,-
Western,2015,-
Action,2008,-
Drama,2010,-
Drama,2011,-
 Romance,2010,-
 Romance,2011,-
-,2016,-
Romance,2010,-
Drama,2017,-
Drama,2018,-
Drama,2006,6.3
Documentary,2019,-
Reality-TV,2016,-
Drama,2019,-
Drama,2011,-
-,2016,-
Music,2012,-
Comedy,2019,-
-,2016,-
Reality-TV,2018,-
Drama,2016,-
Reality-TV,2016,-
Talk-Show,2003,-
Talk-Show,2004,-
Talk-Show,2005,-
Talk-Show,2006,-
Talk-Show,2007,-
Talk-Show,2008,-
-,2016,-
Drama,2014,-
 History,2014,-
Comedy,2015,-
 Fantasy,2015,-
 Music,2015,-
Animation,2015,-
Family,2011,-
Reality-TV,2011,-
Comedy,2003,-
Comedy,2004,-
 Drama,2003,-
 Drama,2004,-
 Family,2003,-
 Family,2004,-
Comedy,2015,-
Comedy,2015,5.0
 Romance,2015,5.0
Action,1993,-
 Drama,1993,-
 Romance,1993,-
Animation,2012,-
Reality-TV,2007,-
News,2016,-
Comedy,2007,-
 Drama,2007,-
Drama,2016,-
Reality-TV,2008,-
Reality-TV,2016,-
-,2016,-
Sport,2014,-
Family,2008,-
-,2015,-
Drama,2004,-
 Romance,2004,-
Talk-Show,2019,-
Drama,2006,-
-,2016,-
-,2001,-
Reality-TV,2016,-
Talk-Show,2021,-
Drama,2009,-
Drama,2010,-
 Romance,2009,-
 Romance,2010,-
-,2016,-
Comedy,2018,-
Drama,2015,-
Reality-TV,2020,-
Reality-TV,2010,-
Romance,2018,-
Romance,2019,-
Music,2012,-
Drama,2016,-
Drama,2010,-
Animation,2002,-
News,1990,-
-,2012,-
Documentary,2019,-
-,2000,-
Game-Show,2011,-
Sport,2016,-
Family,2016,-
-,2016,-
Drama,2007,-
Drama,2008,-
-,2013,-
Comedy,2003,-
-,2016,-
Reality-TV,2012,-
Reality-TV,2013,-
Drama,2012,-
Drama,2002,-
Fantasy,2021,7.4
 Romance,2021,7.4
Comedy,2021,7.1
 Romance,2021,7.1
Romance,2021,-
Drama,2021,-
 Romance,2021,-
