,Income,KidHome,Recency,AmtFruits,AmtMeats,AmtFish,AmtSweets,AmtGold,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDiscPurchases,FirstCampaign,SecondCampaign,Age_Elderly,Age_MiddleAge,Age_Young,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,MaritalStatus_Absurd,MaritalStatus_Alone,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Together,MaritalStatus_Widow,MaritalStatus_YOLO
418,7500.0,1,19,1,10,3,2,12,2,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
419,76653.0,0,91,63,946,219,189,126,4,7,11,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
420,80995.0,1,83,28,409,73,56,56,8,9,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
421,30372.0,2,33,0,12,7,3,7,2,0,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
422,22554.0,2,38,0,10,0,0,4,2,0,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
423,26290.0,2,49,8,16,11,5,22,2,0,4,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
424,56939.0,1,19,34,103,90,29,49,3,3,10,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
425,46779.0,2,55,1,3,0,0,7,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
426,40049.0,1,23,6,7,0,3,3,1,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
427,46344.0,2,38,1,6,2,1,6,1,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
428,80134.0,1,40,16,272,104,0,80,5,3,6,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
429,70617.0,0,45,61,753,40,46,27,3,3,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
430,82326.0,0,30,142,754,159,81,183,5,10,6,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
431,41154.0,1,98,2,11,2,3,7,1,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
432,37284.0,2,46,1,2,2,1,6,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
433,64176.0,1,52,33,249,64,116,149,8,9,8,8,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
434,82582.0,0,54,120,550,156,40,241,4,9,7,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
435,26490.0,0,92,47,52,21,20,25,3,1,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
436,23626.0,1,84,2,14,0,0,0,3,1,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
437,43641.0,2,50,2,51,4,2,23,2,1,4,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
438,46891.0,1,91,12,23,29,15,61,2,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
439,18929.0,0,15,0,8,23,4,18,1,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
440,69520.0,0,95,120,414,121,80,93,9,6,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
441,27159.0,2,33,0,3,0,0,1,1,0,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
442,32880.0,1,76,4,15,7,6,2,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
443,26304.0,1,5,1,5,2,0,4,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
444,45143.0,1,74,5,74,11,5,14,6,1,5,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
445,57959.0,1,71,16,322,43,24,33,4,7,11,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
446,33812.0,1,86,17,19,30,24,39,2,1,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
447,33697.0,1,34,3,7,0,3,11,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
448,36634.0,1,0,9,76,4,3,30,5,2,5,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
449,50785.0,2,27,1,21,0,1,27,2,1,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
450,22327.0,1,94,4,8,2,0,5,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
451,62670.0,1,57,30,92,80,46,38,5,3,13,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
452,37368.0,1,4,2,11,2,2,10,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
453,66313.0,1,86,7,99,10,22,7,6,3,12,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
454,46734.0,1,40,5,137,26,23,29,6,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
455,58401.0,1,55,0,11,17,29,29,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
456,47025.0,1,98,11,59,23,5,29,11,1,6,5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
457,77044.0,1,12,38,242,50,34,76,7,11,11,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
458,18929.0,0,15,0,8,23,4,18,1,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
459,29819.0,1,77,1,24,2,1,2,3,0,3,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
460,70038.0,0,54,54,348,71,54,130,4,4,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
461,59666.0,2,87,53,178,23,17,133,3,2,8,7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
462,33622.0,2,22,1,22,3,4,12,2,0,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
463,30261.0,3,75,0,5,0,3,6,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
464,69267.0,0,31,44,499,95,73,146,3,4,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
465,43776.0,2,9,2,71,3,2,20,5,2,4,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
466,40321.0,2,59,4,21,6,0,27,3,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
467,53359.0,2,4,4,30,3,6,41,5,1,4,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
468,54591.0,1,63,4,94,12,9,24,6,2,8,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
469,69109.0,0,10,25,459,124,29,95,6,6,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
470,58597.0,2,20,0,184,10,28,21,7,4,9,12,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
471,81657.0,0,69,40,425,158,60,50,3,4,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
472,62568.0,1,99,17,398,80,35,61,5,3,5,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
473,66582.0,0,83,25,420,16,38,0,2,8,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
474,78825.0,0,35,74,114,169,37,18,5,10,13,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
475,28164.0,1,23,18,26,11,8,12,2,0,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
476,72071.0,1,4,69,300,150,138,150,5,4,8,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
477,18222.0,0,70,4,19,12,6,14,2,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
478,52784.6,0,69,138,461,60,30,61,6,5,12,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
479,28440.0,1,87,1,24,0,0,0,2,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
480,30545.0,1,71,12,15,19,7,12,2,0,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
481,34600.0,2,8,33,60,8,3,15,5,2,5,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
482,62807.0,1,83,28,135,10,21,99,5,3,12,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
483,40233.0,1,84,4,46,0,17,2,2,1,5,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
484,30801.0,1,23,4,5,15,2,11,1,0,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
485,51124.0,2,79,1,11,0,1,4,1,0,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
486,61482.0,0,39,58,68,16,66,43,3,2,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
487,25410.0,1,48,2,4,13,13,4,1,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
488,31395.0,2,80,1,25,0,8,7,2,1,3,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
489,61286.0,1,34,0,107,19,9,117,7,1,8,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
490,83891.0,1,24,38,350,111,85,15,4,7,10,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
491,75342.0,1,38,97,97,21,118,26,5,2,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
492,46831.0,2,84,2,10,6,4,34,1,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
493,20491.0,0,16,4,5,4,2,10,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
494,35178.0,1,10,1,13,2,2,18,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
495,38410.0,0,65,64,123,116,64,14,5,2,9,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
496,73454.0,0,95,73,351,56,14,175,2,4,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
497,37716.0,1,4,1,41,6,2,41,4,1,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
498,88097.0,1,24,0,480,0,126,75,6,5,8,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
499,24027.0,1,7,7,11,11,0,5,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
500,57530.0,1,68,1,27,6,7,1,1,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
501,31878.0,1,7,4,5,10,5,23,1,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
502,21840.0,1,80,0,9,0,0,1,1,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
503,55521.0,3,11,0,26,0,0,4,6,3,6,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
504,29548.0,1,52,1,6,3,1,11,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
505,63810.0,1,45,12,253,16,12,101,4,3,12,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
506,28249.0,0,80,9,7,2,14,10,2,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
507,61278.0,1,87,3,28,2,6,15,3,1,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
508,70638.0,0,69,12,215,16,12,63,4,5,10,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
509,17323.0,0,38,14,17,6,1,5,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
510,56534.0,1,35,7,61,10,0,46,10,4,7,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
511,61996.0,1,27,12,144,0,0,24,6,4,8,3,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
512,71113.0,1,95,33,255,11,33,8,6,7,9,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
513,29791.0,1,21,0,6,0,0,0,2,0,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
514,26759.0,1,65,3,16,8,5,2,2,1,3,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
515,76320.0,1,49,35,214,69,53,35,6,3,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
516,40464.0,1,78,17,118,7,23,41,8,2,8,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
517,82576.0,0,66,55,445,168,18,18,2,4,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
518,75794.0,0,33,160,625,63,32,48,7,5,12,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
519,54197.0,1,16,6,37,6,13,13,1,3,6,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
520,34596.0,1,48,0,2,0,0,7,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
521,42607.0,1,30,29,56,30,32,47,3,2,7,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
522,71853.0,0,29,108,413,141,97,32,2,8,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
523,50501.0,2,10,0,38,13,0,152,5,4,4,7,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
524,16653.0,1,10,7,31,15,4,7,2,1,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
525,43602.0,2,45,5,12,10,3,19,3,1,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
526,40851.0,2,63,1,7,0,4,24,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
527,18701.0,2,95,4,2,10,6,10,2,0,4,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
528,76234.0,1,21,50,167,130,0,41,8,3,11,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
529,74293.0,0,66,152,335,93,91,81,5,4,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
530,75154.0,1,79,10,205,160,143,82,6,3,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
531,46097.0,1,11,24,68,65,4,8,3,1,6,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
532,34412.0,1,62,12,50,4,36,55,5,0,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
533,65370.0,0,1,22,112,138,89,29,2,3,13,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
534,52413.0,2,56,106,271,75,98,65,6,4,12,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
535,22390.0,0,49,1,4,15,1,5,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
536,42664.0,1,44,0,3,0,0,0,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
537,47025.0,1,52,7,108,20,0,26,6,3,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
538,30560.0,1,6,1,5,4,5,7,1,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
539,71866.0,1,85,178,178,103,39,33,6,3,10,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
540,29435.0,2,11,3,37,4,2,64,3,2,2,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
541,36143.0,1,33,0,1,0,0,6,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
542,57100.0,0,19,21,69,39,3,96,3,3,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
543,80317.0,0,64,11,387,149,91,57,3,4,10,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
544,73807.0,1,88,124,156,71,78,54,5,5,11,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
545,33438.0,2,81,1,16,3,2,6,2,1,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
546,67546.0,0,90,134,768,150,38,172,4,10,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
547,72066.0,0,55,34,536,134,51,34,4,6,6,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
548,54456.0,1,23,0,27,10,0,15,6,1,7,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
549,70179.0,1,10,88,168,69,44,133,7,3,13,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
550,30523.0,3,0,0,3,0,0,5,1,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
551,72117.0,1,34,20,171,65,60,50,9,7,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
552,102160.0,0,54,29,138,76,176,58,7,9,10,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
553,87000.0,0,61,25,607,67,17,49,4,6,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
554,46098.0,2,86,0,27,0,0,36,3,2,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
555,56796.0,1,24,38,161,62,47,37,8,9,7,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
556,48918.0,2,21,0,9,0,0,1,1,0,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
557,30560.0,1,6,1,5,4,5,7,1,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
558,33183.0,1,46,5,39,17,15,37,4,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
559,22574.0,3,28,0,8,2,0,2,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
560,65210.0,1,25,0,70,0,7,28,9,3,8,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
561,78416.0,1,99,38,279,188,38,183,7,7,10,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
562,43269.0,1,61,1,7,0,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
563,60474.0,1,25,199,303,234,9,170,10,2,12,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
564,51766.0,1,74,51,87,6,20,51,4,2,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
565,24072.0,1,79,1,6,3,0,4,1,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
566,52784.6,3,67,20,172,52,50,20,2,3,10,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
567,26518.0,2,33,1,28,3,3,2,2,0,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
568,49094.0,1,6,0,38,11,8,69,6,3,6,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
569,35388.0,1,20,4,7,4,3,8,1,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
570,67023.0,0,93,44,382,11,8,17,3,7,13,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
571,46014.0,2,21,0,59,19,9,44,7,1,8,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
572,67472.0,1,93,31,127,8,17,69,4,2,7,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
573,67893.0,1,31,28,142,49,18,47,3,2,9,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
574,74290.0,1,70,0,72,0,12,12,10,8,10,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
575,68118.0,1,51,23,123,10,23,154,8,9,4,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
576,72903.0,0,74,138,750,0,19,39,7,5,8,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
577,49980.0,1,79,1,54,13,9,14,3,1,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
578,52784.6,2,87,4,12,2,2,6,1,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
579,78128.0,1,89,24,230,16,24,36,8,4,6,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
580,28510.0,2,72,5,19,0,4,19,2,0,4,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
581,52614.0,1,63,0,142,12,9,38,2,4,8,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
582,55951.0,1,62,0,80,0,13,40,3,6,11,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
583,52614.0,1,63,0,142,12,9,38,2,4,8,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
584,20180.0,0,27,42,24,15,20,18,2,1,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
585,68092.0,0,7,60,207,78,36,48,2,6,10,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
586,71847.0,0,95,21,106,55,63,210,6,7,9,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
587,23661.0,1,46,0,4,0,0,1,1,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
588,68352.0,1,47,16,132,43,33,33,8,5,9,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
589,79419.0,0,96,127,687,20,15,31,4,6,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
590,45906.0,1,20,3,27,4,3,144,5,4,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
591,46015.0,2,25,0,2,0,0,6,1,0,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
592,62637.0,1,76,12,48,4,12,5,2,2,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
593,36273.0,1,80,3,30,3,2,9,3,0,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
594,28442.0,2,53,3,10,11,8,6,2,1,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
595,42081.0,1,86,10,110,54,6,27,6,3,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
596,75507.0,0,56,93,374,104,80,80,8,6,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
597,26872.0,0,0,10,8,3,16,32,1,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
598,48948.0,0,53,8,206,160,49,42,7,10,5,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
599,85606.0,1,89,42,864,219,30,84,6,7,9,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
600,8820.0,2,52,0,13,4,2,4,3,0,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
601,30772.0,2,89,2,4,2,1,4,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
602,66636.0,0,64,10,689,84,10,0,3,4,9,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
603,83528.0,0,7,117,678,134,44,147,4,10,8,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
604,30992.0,1,83,0,14,7,3,2,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
605,37758.0,2,49,2,10,0,0,1,1,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
606,71670.0,0,8,16,128,0,0,160,5,3,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
607,88420.0,0,87,153,612,99,95,153,4,7,8,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
608,69139.0,1,23,12,75,33,15,6,4,1,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
609,49967.0,1,4,6,69,4,12,3,6,1,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
610,24570.0,1,97,34,62,11,14,44,4,0,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
611,38620.0,0,56,17,44,34,22,89,2,5,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
612,50150.0,0,32,46,92,65,61,11,5,2,7,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
613,54198.0,2,13,0,28,3,2,17,3,1,6,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
614,63693.0,1,63,43,337,42,87,54,11,6,9,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
615,61905.0,1,2,0,43,6,2,13,4,2,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
616,18351.0,0,1,12,9,0,14,7,2,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
617,70643.0,0,66,107,304,23,143,33,5,8,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
618,59973.0,0,47,30,168,20,34,0,3,4,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
619,66653.0,2,18,18,102,16,18,6,4,2,12,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
620,41014.0,1,65,2,6,2,0,3,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
621,45837.0,2,88,13,87,17,17,24,6,2,5,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
622,75774.0,1,27,21,134,258,14,56,7,5,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
623,44267.0,2,48,5,65,3,5,49,5,2,4,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
624,19414.0,1,32,3,12,3,5,7,1,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
625,82332.0,0,89,59,968,51,79,19,5,3,12,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
626,71322.0,1,31,24,124,24,15,42,4,1,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
627,22701.0,1,2,4,9,0,4,5,1,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
628,52784.6,1,95,0,21,12,6,147,6,1,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
