item_name,item_id,item_category_id
,11069,40
,11070,37
,11071,38
,11072,38
,11073,38
,11074,40
,11075,37
,11076,38
,11077,40
,11078,37
,11079,40
,11080,40
,11081,40
,11082,40
,11083,38
,11084,40
,11085,38
,11086,37
,11087,40
,11088,37
,11089,37
,11090,40
,11091,37
,11092,55
,11093,55
,11094,40
,11095,41
,11096,41
,11097,40
,11098,37
,11099,40
,11100,40
,11101,40
,11102,40
,11103,40
,11104,68
,11105,37
,11106,55
,11107,40
,11108,40
,11109,40
,11110,40
,11111,40
,11112,40
,11113,40
,11114,40
,11115,40
,11116,37
,11117,40
,11118,40
,11119,40
,11120,40
,11121,37
,11122,40
,11123,55
,11124,55
,11125,37
,11126,40
,11127,40
,11128,37
,11129,40
,11130,40
,11131,40
,11132,40
,11133,40
,11134,40
,11135,40
,11136,40
,11137,37
,11138,40
,11139,40
,11140,40
,11141,40
,11142,40
,11143,40
,11144,40
,11145,40
,11146,40
,11147,41
,11148,40
,11149,40
,11150,40
,11151,40
,11152,40
,11153,40
,11154,40
,11155,40
,11156,40
,11157,55
,11158,40
,11159,40
,11160,37
,11161,38
,11162,40
,11163,37
,11164,37
,11165,40
,11166,37
,11167,40
,11168,40
,11169,40
,11170,37
,11171,40
,11172,40
,11173,40
,11174,38
,11175,40
,11176,37
,11177,40
,11178,40
,11179,37
,11180,40
,11181,40
,11182,40
,11183,40
,11184,55
,11185,55
,11186,37
,11187,40
,11188,40
,11189,37
,11190,40
,11191,40
,11192,40
,11193,40
,11194,40
,11195,41
,11196,38
,11197,40
,11198,40
,11199,40
,11200,40
,11201,40
,11202,40
,11203,40
,11204,37
,11205,40
,11206,37
,11207,40
,11208,37
,11209,41
,11210,55
,11211,55
,11212,40
,11213,37
,11214,40
,11215,40
,11216,40
,11217,37
,11218,40
,11219,37
,11220,40
,11221,40
,11222,38
,11223,37
,11224,40
,11225,37
,11226,40
,11227,37
,11228,40
,11229,40
,11230,40
,11231,40
,11232,37
,11233,40
,11234,37
,11235,40
,11236,40
,11237,40
,11238,40
,11239,40
,11240,40
,11241,37
,11242,40
,11243,37
,11244,40
,11245,40
,11246,40
,11247,40
,11248,40
,11249,40
,11250,37
,11251,40
,11252,40
,11253,37
,11254,37
,11255,40
,11256,37
,11257,37
,11258,40
,11259,40
,11260,40
,11261,55
,11262,55
,11263,40
,11264,58
,11265,58
,11266,40
,11267,40
,11268,40
,11269,31
,11270,30
,11271,31
,11272,31
,11273,31
,11274,31
,11275,31
,11276,31
,11277,31
,11278,31
,11279,31
,11280,31
,11281,31
,11282,31
,11283,31
,11284,31
,11285,31
,11286,31
,11287,43
,11288,43
,11289,23
,11290,31
,11291,30
,11292,30
,11293,31
,11294,31
,11295,30
,11296,31
,11297,66
,11298,66
,11299,66
,11300,66
,11301,66
,11302,69
,11303,43
,11304,30
,11305,6
,11306,6
,11307,69
,11308,62
,11309,61
,11310,31
,11311,19
,11312,70
,11313,62
,11314,62
,11315,62
,11316,62
,11317,62
,11318,62
,11319,62
,11320,62
,11321,62
,11322,77
,11323,57
,11324,57
,11325,70
,11326,70
,11327,43
,11328,43
,11329,43
,11330,43
,11331,43
,11332,43
,11333,43
,11334,43
,11335,43
,11336,57
,11337,57
,11338,43
,11339,43
,11340,43
,11341,43
,11342,43
,11343,43
,11344,31
,11345,31
,11346,30
,11347,57
,11348,57
,11349,57
,11350,43
,11351,43
,11352,62
,11353,62
,11354,20
,11355,43
,11356,43
,11357,43
,11358,43
,11359,43
,11360,43
,11361,43
,11362,43
,11363,75
,11364,9
,11365,9
,11366,9
,11367,9
,11368,9
,11369,9
,11370,9
,11371,9
,11372,9
,11373,9
,11374,43
,11375,43
,11376,43
,11377,43
,11378,43
,11379,43
,11380,43
,11381,43
,11382,43
,11383,63
,11384,31
,11385,72
,11386,63
,11387,23
,11388,22
,11389,19
,11390,19
,11391,19
,11392,19
,11393,19
,11394,57
,11395,43
,11396,43
,11397,40
,11398,40
,11399,40
,11400,38
,11401,40
,11402,58
,11403,40
,11404,40
,11405,40
,11406,37
,11407,40
,11408,37
,11409,40
,11410,40
,11411,40
,11412,40
,11413,40
,11414,37
,11415,40
,11416,37
,11417,37
,11418,43
,11419,43
,11420,30
,11421,46
,11422,69
,11423,43
,11424,43
,11425,43
,11426,40
,11427,40
,11428,41
,11429,40
,11430,40
,11431,40
,11432,37
,11433,55
,11434,55
,11435,55
,11436,55
,11437,55
,11438,40
,11439,40
,11440,37
,11441,40
,11442,40
,11443,37
,11444,40
,11445,37
,11446,40
,11447,40
,11448,40
,11449,37
,11450,40
,11451,37
,11452,40
,11453,37
,11454,40
,11455,37
,11456,40
,11457,40
,11458,38
,11459,37
,11460,40
,11461,40
,11462,41
,11463,40
,11464,40
,11465,40
,11466,40
,11467,40
,11468,40
,11469,37
,11470,40
,11471,40
,11472,37
,11473,40
,11474,40
,11475,40
,11476,40
,11477,40
,11478,41
,11479,40
,11480,40
,11481,40
,11482,40
,11483,37
,11484,40
,11485,41
,11486,40
,11487,40
,11488,38
,11489,40
,11490,37
,11491,40
,11492,40
,11493,40
,11494,40
,11495,37
,11496,40
,11497,38
,11498,37
,11499,40
,11500,40
,11501,40
,11502,40
,11503,40
,11504,40
,11505,37
,11506,40
,11507,41
,11508,40
,11509,37
,11510,40
,11511,37
,11512,40
,11513,40
,11514,37
,11515,40
,11516,37
,11517,48
,11518,21
,11519,21
,11520,69
,11521,70
,11522,70
,11523,70
,11524,70
,11525,70
,11526,70
,11527,70
,11528,70
,11529,70
,11530,70
,11531,70
,11532,70
,11533,70
,11534,70
,11535,70
,11536,70
,11537,70
,11538,70
,11539,70
,11540,70
,11541,70
,11542,70
,11543,31
,11544,75
,11545,75
,11546,75
,11547,75
,11548,75
,11549,75
,11550,75
,11551,75
,11552,75
,11553,75
,11554,75
,11555,75
,11556,75
,11557,75
,11558,75
,11559,75
,11560,75
,11561,75
,11562,40
,11563,40
,11564,40
,11565,40
,11566,40
,11567,40
,11568,40
,11569,40
,11570,40
,11571,37
,11572,40
,11573,40
,11574,40
,11575,37
,11576,40
,11577,40
,11578,40
,11579,37
,11580,40
,11581,37
,11582,40
,11583,40
,11584,40
,11585,40
,11586,40
,11587,40
,11588,37
,11589,40
,11590,40
,11591,40
,11592,40
,11593,37
,11594,40
,11595,40
,11596,40
,11597,37
,11598,40
,11599,40
,11600,40
,11601,40
,11602,40
,11603,40
,11604,40
,11605,40
,11606,40
,11607,37
,11608,40
,11609,37
,11610,40
,11611,37
,11612,40
,11613,38
,11614,37
,11615,40
,11616,40
,11617,40
,11618,40
,11619,37
,11620,55
,11621,55
,11622,37
,11623,37
,11624,37
,11625,37
,11626,37
,11627,37
,11628,40
,11629,37
,11630,40
,11631,37
,11632,55
,11633,40
,11634,37
,11635,40
,11636,38
,11637,40
,11638,55
,11639,40
,11640,40
,11641,40
,11642,40
,11643,40
,11644,40
,11645,37
,11646,40
,11647,40
,11648,40
,11649,37
,11650,40
,11651,40
,11652,40
,11653,40
,11654,40
,11655,41
,11656,41
,11657,41
,11658,41
,11659,41
,11660,37
,11661,40
,11662,40
,11663,40
,11664,41
,11665,37
,11666,40
,11667,40
,11668,40
,11669,37
,11670,40
,11671,59
,11672,55
,11673,40
,11674,40
,11675,40
,11676,58
,11677,58
,11678,55
,11679,37
,11680,41
,11681,41
,11682,41
,11683,41
,11684,41
,11685,41
,11686,41
,11687,41
,11688,40
,11689,40
,11690,40
,11691,40
,11692,40
,11693,38
,11694,37
,11695,40
,11696,40
,11697,40
,11698,38
,11699,37
,11700,40
,11701,37
,11702,40
,11703,40
,11704,37
,11705,40
,11706,40
,11707,55
,11708,58
,11709,55
,11710,58
,11711,55
,11712,55
,11713,58
,11714,55
,11715,58
,11716,55
,11717,37
,11718,37
,11719,40
,11720,40
,11721,30
,11722,31
,11723,40
,11724,37
,11725,59
,11726,55
,11727,40
,11728,37
,11729,40
,11730,40
,11731,37
,11732,40
,11733,37
,11734,40
,11735,37
,11736,40
,11737,40
,11738,37
,11739,40
,11740,37
,11741,40
,11742,40
,11743,37
,11744,37
,11745,37
,11746,40
,11747,40
,11748,37
,11749,55
,11750,41
,11751,40
,11752,40
,11753,40
,11754,40
,11755,40
,11756,59
,11757,40
,11758,40
,11759,40
,11760,40
,11761,40
,11762,40
,11763,40
,11764,40
,11765,40
,11766,40
,11767,41
,11768,40
,11769,40
,11770,40
,11771,40
,11772,40
,11773,40
,11774,40
,11775,40
,11776,40
,11777,41
,11778,41
,11779,40
,11780,40
,11781,37
,11782,40
,11783,37
,11784,40
,11785,37
,11786,40
,11787,40
,11788,37
,11789,37
,11790,38
,11791,37
,11792,40
,11793,58
,11794,55
,11795,41
,11796,41
,11797,41
,11798,41
,11799,41
,11800,41
,11801,41
,11802,41
,11803,41
,11804,41
,11805,41
,11806,41
,11807,41
,11808,55
,11809,55
,11810,55
,11811,19
,11812,19
,11813,19
,11814,31
,11815,19
,11816,69
,11817,69
,11818,69
,11819,69
,11820,69
,11821,30
,11822,43
,11823,43
,11824,43
,11825,62
,11826,69
,11827,31
,11828,22
,11829,19
,11830,57
,11831,30
,11832,66
,11833,66
,11834,66
,11835,66
,11836,66
,11837,66
,11838,66
,11839,66
,11840,66
,11841,66
,11842,66
,11843,66
,11844,66
,11845,66
,11846,66
,11847,66
,11848,66
,11849,66
,11850,66
,11851,66
,11852,66
,11853,63
,11854,63
,11855,63
,11856,63
,11857,63
,11858,63
,11859,63
,11860,63
,11861,63
,11862,63
,11863,63
,11864,63
,11865,63
,11866,63
,11867,63
,11868,63
,11869,63
,11870,63
,11871,62
,11872,63
,11873,63
,11874,54
,11875,49
,11876,61
,11877,61
,11878,69
,11879,57
,11880,57
,11881,57
,11882,69
,11883,57
,11884,43
,11885,43
,11886,43
,11887,57
,11888,57
,11889,40
,11890,40
,11891,37
,11892,40
,11893,40
,11894,40
,11895,40
,11896,37
,11897,38
,11898,37
,11899,40
,11900,40
,11901,38
,11902,37
,11903,40
,11904,40
,11905,58
,11906,55
,11907,40
,11908,40
,11909,37
,11910,40
,11911,37
,11912,40
,11913,40
,11914,37
,11915,40
,11916,37
,11917,40
,11918,37
,11919,40
,11920,41
,11921,40
,11922,40
,11923,37
,11924,41
,11925,40
,11926,37
,11927,40
,11928,40
,11929,40
,11930,40
,11931,37
,11932,40
,11933,40
,11934,40
,11935,40
,11936,41
,11937,37
,11938,40
,11939,40
,11940,40
,11941,37
,11942,40
,11943,37
,11944,40
,11945,37
,11946,40
,11947,40
,11948,40
,11949,37
,11950,37
,11951,40
,11952,37
,11953,40
,11954,40
,11955,40
,11956,37
,11957,40
,11958,40
,11959,40
,11960,40
,11961,38
,11962,37
,11963,40
,11964,40
,11965,40
,11966,40
,11967,37
,11968,40
,11969,40
,11970,40
,11971,37
,11972,40
,11973,40
,11974,40
,11975,40
,11976,40
,11977,37
,11978,40
,11979,40
,11980,40
,11981,40
,11982,40
,11983,40
,11984,38
,11985,37
,11986,40
,11987,40
,11988,40
,11989,39
,11990,37
,11991,40
,11992,37
,11993,40
,11994,40
,11995,40
,11996,40
,11997,37
,11998,40
,11999,40
,12000,40
,12001,40
,12002,40
,12003,40
,12004,40
,12005,40
,12006,40
,12007,40
,12008,40
,12009,40
,12010,40
,12011,40
,12012,40
,12013,40
,12014,40
,12015,40
,12016,40
,12017,40
,12018,40
,12019,40
,12020,40
,12021,37
,12022,37
,12023,40
,12024,40
,12025,40
,12026,40
,12027,40
,12028,37
,12029,40
,12030,40
,12031,40
,12032,40
,12033,40
,12034,37
,12035,37
,12036,37
,12037,40
,12038,40
,12039,40
,12040,40
,12041,40
,12042,40
,12043,37
,12044,41
,12045,37
,12046,40
,12047,40
,12048,40
,12049,40
,12050,40
,12051,40
,12052,37
,12053,41
,12054,40
,12055,40
,12056,40
,12057,40
,12058,40
,12059,40
,12060,37
,12061,40
,12062,40
,12063,38
,12064,40
,12065,38
,12066,40
,12067,40
,12068,37
,12069,37
,12070,37
,12071,37
,12072,41
,12073,38
,12074,40
,12075,40
,12076,37
,12077,41
,12078,40
,12079,40
,12080,40
,12081,40
,12082,38
,12083,37
,12084,40
,12085,37
,12086,40
,12087,40
,12088,40
,12089,37
,12090,40
,12091,37
,12092,37
,12093,40
,12094,40
,12095,40
,12096,40
,12097,40
,12098,40
,12099,40
,12100,40
,12101,40
,12102,30
,12103,30
,12104,70
,12105,70
,12106,70
,12107,70
,12108,31
,12109,30
,12110,62
,12111,30
,12112,30
,12113,19
,12114,23
,12115,31
,12116,24
,12117,16
,12118,16
,12119,17
,12120,17
,12121,17
,12122,17
,12123,17
,12124,16
,12125,16
,12126,17
,12127,17
,12128,70
,12129,72
,12130,62
,12131,62
,12132,62
,12133,62
,12134,30
,12135,30
,12136,30
,12137,30
,12138,30
,12139,30
,12140,30
,12141,30
,12142,30
,12143,30
,12144,30
,12145,30
,12146,30
,12147,63
,12148,63
,12149,63
,12150,63
,12151,63
,12152,63
,12153,62
,12154,62
,12155,62
,12156,62
,12157,62
,12158,62
,12159,62
,12160,62
,12161,63
,12162,63
,12163,70
,12164,70
,12165,70
,12166,70
,12167,70
,12168,70
,12169,70
,12170,70
,12171,70
,12172,70
,12173,70
,12174,70
,12175,69
,12176,69
,12177,69
,12178,69
,12179,69
,12180,70
,12181,70
,12182,70
,12183,70
,12184,70
,12185,70
,12186,70
,12187,70
,12188,19
,12189,31
,12190,30
,12191,31
,12192,31
,12193,28
,12194,30
,12195,43
,12196,43
,12197,43
,12198,43
,12199,43
,12200,43
,12201,31
,12202,31
,12203,30
,12204,49
,12205,49
,12206,62
,12207,62
,12208,62
,12209,77
,12210,77
,12211,62
,12212,62
,12213,62
,12214,62
,12215,78
,12216,73
,12217,73
,12218,73
,12219,73
,12220,73
,12221,73
,12222,73
,12223,78
,12224,49
,12225,31
,12226,31
,12227,31
,12228,31
,12229,57
,12230,78
,12231,49
,12232,49
,12233,43
,12234,78
,12235,78
,12236,78
,12237,31
,12238,30
,12239,30
,12240,30
,12241,43
,12242,40
,12243,40
,12244,40
,12245,40
,12246,40
,12247,40
,12248,40
,12249,40
,12250,40
,12251,40
,12252,40
,12253,40
,12254,40
,12255,62
,12256,62
,12257,62
,12258,62
,12259,62
,12260,62
,12261,62
,12262,62
,12263,62
,12264,62
,12265,62
,12266,62
,12267,62
,12268,62
,12269,62
,12270,62
,12271,62
,12272,62
,12273,62
,12274,62
,12275,62
,12276,62
,12277,62
,12278,62
,12279,62
,12280,62
,12281,62
,12282,62
,12283,62
,12284,62
,12285,62
,12286,62
,12287,62
,12288,62
,12289,62
,12290,62
,12291,62
,12292,62
,12293,62
,12294,62
,12295,62
,12296,62
,12297,62
,12298,62
,12299,62
,12300,62
,12301,62
,12302,62
,12303,62
,12304,62
,12305,62
,12306,62
,12307,62
,12308,62
,12309,62
,12310,62
,12311,62
,12312,62
,12313,40
,12314,55
,12315,55
,12316,37
,12317,40
,12318,40
,12319,40
,12320,37
,12321,40
,12322,37
,12323,55
,12324,55
,12325,55
,12326,55
,12327,55
,12328,55
,12329,58
,12330,55
,12331,40
,12332,40
,12333,40
,12334,40
,12335,55
,12336,55
,12337,37
,12338,40
,12339,37
,12340,40
,12341,40
,12342,40
,12343,40
,12344,37
,12345,40
,12346,40
,12347,40
,12348,40
,12349,40
,12350,40
,12351,40
,12352,40
,12353,40
,12354,40
,12355,40
,12356,40
,12357,37
,12358,40
,12359,40
,12360,38
,12361,40
,12362,40
,12363,38
,12364,37
,12365,40
,12366,40
,12367,40
,12368,40
,12369,40
,12370,40
,12371,40
,12372,37
,12373,40
,12374,40
,12375,40
,12376,37
,12377,40
,12378,40
,12379,40
,12380,55
,12381,55
,12382,55
,12383,55
,12384,55
,12385,55
,12386,40
,12387,40
,12388,40
,12389,40
,12390,37
,12391,40
,12392,40
,12393,40
,12394,40
,12395,40
,12396,37
,12397,40
,12398,37
,12399,40
,12400,40
,12401,55
,12402,40
,12403,40
,12404,37
,12405,38
,12406,40
,12407,58
,12408,55
,12409,40
,12410,37
,12411,40
,12412,40
,12413,40
,12414,40
,12415,40
,12416,55
,12417,59
,12418,55
,12419,59
,12420,59
,12421,55
,12422,57
,12423,55
,12424,55
,12425,55
,12426,55
,12427,55
,12428,55
,12429,55
,12430,55
,12431,55
,12432,55
,12433,59
,12434,55
,12435,55
,12436,40
,12437,40
,12438,55
,12439,55
,12440,37
,12441,40
,12442,40
,12443,40
,12444,41
,12445,41
,12446,40
,12447,40
,12448,37
,12449,40
,12450,37
,12451,40
,12452,37
,12453,40
,12454,40
,12455,37
,12456,40
,12457,40
,12458,40
,12459,37
,12460,58
,12461,55
,12462,55
,12463,55
,12464,58
,12465,55
,12466,58
,12467,60
,12468,55
,12469,55
,12470,58
,12471,58
,12472,55
,12473,55
,12474,58
,12475,55
,12476,58
,12477,55
,12478,58
,12479,58
,12480,40
,12481,40
,12482,55
,12483,55
,12484,55
,12485,55
,12486,58
,12487,55
,12488,58
,12489,58
,12490,55
,12491,55
,12492,59
,12493,40
,12494,40
,12495,40
,12496,40
,12497,57
,12498,55
,12499,55
,12500,55
,12501,55
,12502,55
,12503,55
,12504,55
,12505,55
,12506,55
,12507,55
,12508,60
,12509,55
,12510,55
,12511,55
,12512,55
,12513,55
,12514,55
,12515,55
,12516,55
,12517,55
,12518,55
,12519,57
,12520,55
,12521,55
,12522,55
,12523,55
,12524,55
,12525,55
,12526,55
,12527,55
,12528,55
,12529,55
,12530,55
,12531,55
,12532,55
,12533,55
,12534,55
,12535,55
,12536,55
,12537,55
,12538,60
,12539,55
,12540,55
,12541,55
,12542,55
,12543,55
,12544,55
,12545,55
,12546,55
,12547,55
,12548,55
,12549,55
,12550,55
,12551,55
,12552,55
,12553,60
,12554,55
,12555,55
,12556,55
,12557,55
,12558,55
,12559,55
,12560,55
,12561,55
,12562,60
,12563,55
,12564,55
,12565,41
,12566,40
,12567,40
,12568,40
,12569,37
,12570,40
,12571,40
,12572,41
,12573,40
,12574,40
,12575,40
,12576,40
,12577,40
,12578,40
,12579,40
,12580,40
,12581,40
,12582,40
,12583,40
,12584,40
,12585,40
,12586,40
,12587,40
,12588,40
,12589,40
,12590,40
,12591,40
,12592,40
,12593,37
,12594,37
,12595,40
,12596,37
,12597,40
,12598,37
,12599,37
,12600,40
,12601,40
,12602,40
,12603,40
,12604,38
,12605,40
,12606,37
,12607,40
,12608,40
,12609,40
,12610,55
,12611,55
,12612,55
,12613,55
,12614,55
,12615,40
,12616,40
,12617,37
,12618,40
,12619,40
,12620,40
,12621,40
,12622,37
,12623,37
,12624,40
,12625,37
,12626,40
,12627,37
,12628,40
,12629,40
,12630,40
,12631,37
,12632,40
,12633,55
,12634,58
,12635,59
,12636,55
,12637,58
,12638,58
,12639,55
,12640,58
,12641,55
,12642,40
,12643,40
,12644,40
,12645,40
,12646,40
,12647,58
,12648,37
,12649,40
,12650,40
,12651,40
,12652,37
,12653,37
,12654,37
,12655,37
,12656,37
,12657,37
,12658,41
,12659,41
,12660,41
,12661,41
,12662,41
,12663,37
,12664,37
,12665,41
,12666,41
,12667,40
,12668,41
,12669,41
,12670,41
,12671,40
,12672,41
,12673,40
,12674,37
,12675,40
,12676,40
,12677,40
,12678,37
,12679,41
,12680,40
,12681,37
,12682,41
,12683,41
,12684,41
,12685,40
,12686,40
,12687,40
,12688,40
,12689,41
,12690,41
,12691,40
,12692,41
,12693,41
,12694,37
,12695,37
,12696,37
,12697,38
,12698,40
,12699,40
,12700,40
,12701,40
,12702,41
,12703,40
,12704,40
,12705,40
,12706,40
,12707,38
,12708,37
,12709,40
,12710,41
,12711,40
,12712,40
,12713,37
,12714,40
,12715,40
,12716,40
,12717,40
,12718,37
,12719,40
,12720,40
,12721,40
,12722,41
,12723,40
,12724,41
,12725,40
,12726,75
,12727,75
,12728,76
,12729,76
,12730,75
,12731,76
,12732,75
,12733,76
,12734,40
,12735,37
,12736,40
,12737,37
,12738,38
,12739,37
,12740,40
,12741,40
,12742,40
,12743,40
,12744,37
,12745,40
,12746,40
,12747,40
,12748,37
,12749,37
,12750,40
,12751,40
,12752,37
,12753,40
,12754,37
,12755,40
,12756,40
,12757,40
,12758,37
,12759,40
,12760,40
,12761,40
,12762,39
,12763,40
,12764,37
,12765,38
,12766,40
,12767,38
,12768,40
,12769,40
,12770,38
,12771,38
,12772,38
,12773,38
,12774,40
,12775,40
,12776,40
,12777,55
,12778,55
,12779,55
,12780,40
,12781,40
,12782,41
,12783,40
,12784,37
,12785,37
,12786,40
,12787,40
,12788,37
,12789,37
,12790,37
,12791,40
,12792,40
,12793,37
,12794,40
,12795,55
,12796,55
,12797,55
,12798,55
,12799,55
,12800,55
,12801,58
,12802,40
,12803,38
,12804,37
,12805,40
,12806,37
,12807,40
,12808,37
,12809,40
,12810,41
,12811,40
,12812,40
,12813,40
,12814,40
,12815,38
,12816,37
,12817,40
,12818,40
,12819,37
,12820,37
,12821,37
,12822,40
,12823,40
,12824,40
,12825,37
,12826,40
,12827,40
,12828,40
,12829,38
,12830,38
,12831,37
,12832,41
,12833,40
,12834,37
,12835,40
,12836,40
,12837,37
,12838,40
,12839,40
,12840,40
,12841,37
,12842,40
,12843,40
,12844,40
,12845,37
,12846,37
,12847,37
,12848,40
,12849,40
,12850,37
,12851,55
,12852,37
,12853,40
,12854,40
,12855,58
,12856,37
,12857,40
,12858,38
,12859,37
,12860,40
,12861,40
,12862,40
,12863,40
,12864,40
,12865,40
,12866,37
,12867,58
,12868,40
,12869,37
,12870,40
,12871,37
,12872,40
,12873,37
,12874,40
,12875,37
,12876,37
,12877,37
,12878,40
,12879,40
,12880,37
,12881,40
,12882,37
,12883,40
,12884,37
,12885,40
,12886,40
,12887,40
,12888,40
,12889,55
,12890,55
,12891,55
,12892,55
,12893,55
,12894,58
,12895,55
,12896,40
,12897,40
,12898,40
,12899,40
,12900,41
,12901,37
,12902,40
,12903,37
,12904,37
,12905,37
,12906,41
,12907,41
,12908,40
,12909,40
,12910,37
,12911,40
,12912,41
,12913,40
,12914,37
,12915,40
,12916,37
,12917,41
,12918,40
,12919,37
,12920,55
,12921,37
,12922,40
,12923,37
,12924,40
,12925,40
,12926,37
,12927,40
,12928,40
,12929,55
,12930,55
,12931,55
,12932,40
,12933,40
,12934,40
,12935,37
,12936,41
,12937,40
,12938,40
,12939,37
,12940,40
,12941,40
,12942,40
,12943,40
,12944,37
,12945,37
,12946,40
,12947,40
,12948,37
,12949,37
,12950,40
,12951,40
,12952,40
,12953,55
,12954,55
,12955,55
,12956,55
,12957,55
,12958,55
,12959,55
,12960,55
,12961,58
,12962,55
,12963,55
,12964,55
,12965,55
,12966,59
,12967,55
,12968,55
,12969,55
,12970,55
,12971,58
,12972,55
,12973,58
,12974,55
,12975,55
,12976,55
,12977,55
,12978,55
,12979,55
,12980,58
,12981,55
,12982,37
,12983,40
,12984,55
,12985,55
,12986,55
,12987,55
,12988,55
,12989,55
,12990,55
,12991,59
,12992,55
,12993,55
,12994,55
,12995,59
,12996,40
,12997,40
,12998,40
,12999,40
,13000,40
,13001,40
,13002,40
,13003,40
,13004,40
,13005,37
,13006,38
,13007,40
,13008,40
,13009,37
,13010,37
,13011,40
,13012,40
,13013,40
,13014,38
,13015,37
,13016,40
,13017,40
,13018,40
,13019,40
,13020,55
,13021,58
,13022,55
,13023,55
,13024,55
,13025,55
,13026,58
,13027,55
,13028,55
,13029,58
,13030,58
,13031,40
,13032,55
,13033,40
,13034,40
,13035,40
,13036,38
,13037,37
,13038,40
,13039,40
,13040,38
,13041,37
,13042,40
,13043,40
,13044,40
,13045,40
,13046,37
,13047,40
,13048,40
,13049,55
,13050,59
,13051,40
,13052,40
,13053,40
,13054,40
,13055,40
,13056,40
,13057,37
,13058,40
,13059,40
,13060,40
,13061,55
,13062,55
,13063,55
,13064,58
,13065,55
,13066,37
,13067,40
,13068,38
,13069,2
,13070,2
,13071,3
,13072,57
,13073,57
,13074,57
,13075,19
,13076,23
,13077,30
,13078,30
,13079,49
,13080,54
,13081,57
,13082,31
,13083,31
,13084,43
,13085,43
,13086,62
,13087,43
,13088,43
,13089,43
,13090,69
,13091,36
,13092,36
,13093,36
,13094,36
,13095,36
,13096,36
,13097,34
,13098,34
,13099,34
,13100,73
,13101,4
,13102,4
,13103,69
,13104,65
,13105,65
,13106,69
,13107,43
,13108,43
,13109,62
,13110,62
,13111,62
,13112,62
,13113,62
,13114,61
,13115,43
,13116,43
,13117,57
,13118,57
,13119,57
,13120,57
,13121,43
,13122,61
,13123,61
,13124,62
,13125,62
,13126,62
,13127,62
,13128,62
,13129,62
,13130,57
,13131,43
,13132,57
,13133,57
,13134,57
,13135,57
,13136,57
,13137,57
,13138,28
,13139,28
,13140,30
,13141,30
,13142,28
,13143,30
,13144,30
,13145,30
,13146,30
,13147,30
,13148,30
,13149,30
,13150,30
,13151,30
,13152,30
,13153,30
,13154,30
,13155,30
,13156,30
,13157,30
,13158,30
,13159,30
,13160,43
,13161,43
,13162,57
,13163,57
,13164,43
,13165,57
,13166,57
,13167,57
,13168,43
,13169,43
,13170,43
,13171,43
,13172,43
,13173,31
,13174,43
,13175,43
,13176,49
,13177,49
,13178,19
,13179,31
,13180,30
,13181,69
,13182,69
,13183,69
,13184,57
,13185,40
,13186,40
,13187,43
,13188,43
,13189,46
,13190,46
,13191,31
,13192,31
,13193,31
,13194,43
,13195,43
,13196,43
,13197,78
,13198,31
,13199,69
,13200,69
,13201,69
,13202,69
,13203,64
,13204,64
,13205,64
,13206,69
,13207,30
,13208,47
,13209,47
,13210,47
,13211,47
,13212,47
,13213,47
,13214,47
,13215,47
,13216,47
,13217,47
,13218,47
,13219,47
,13220,47
,13221,47
,13222,47
,13223,47
,13224,47
,13225,47
,13226,47
,13227,47
,13228,47
,13229,47
,13230,47
,13231,47
,13232,47
,13233,47
,13234,47
,13235,47
,13236,47
,13237,47
,13238,47
,13239,47
,13240,47
,13241,47
,13242,47
,13243,47
,13244,47
,13245,47
,13246,47
,13247,47
,13248,47
,13249,47
,13250,47
,13251,47
,13252,47
,13253,47
,13254,47
,13255,47
,13256,47
,13257,47
,13258,47
,13259,47
,13260,47
,13261,47
,13262,47
,13263,47
,13264,47
,13265,47
,13266,47
,13267,47
,13268,47
,13269,47
,13270,47
,13271,47
,13272,47
,13273,47
,13274,47
,13275,47
,13276,47
,13277,47
,13278,47
,13279,47
,13280,47
,13281,47
,13282,47
,13283,47
,13284,47
,13285,47
,13286,47
,13287,47
,13288,47
,13289,47
,13290,47
,13291,47
,13292,47
,13293,47
,13294,47
,13295,47
,13296,47
,13297,47
,13298,47
,13299,47
,13300,47
,13301,47
,13302,47
,13303,47
,13304,47
,13305,47
,13306,47
,13307,47
,13308,47
,13309,47
,13310,47
,13311,47
,13312,47
,13313,47
,13314,47
,13315,47
,13316,47
,13317,47
,13318,47
,13319,47
,13320,47
,13321,47
,13322,47
,13323,47
,13324,47
,13325,47
,13326,47
,13327,47
,13328,47
,13329,47
,13330,47
,13331,47
,13332,47
,13333,47
,13334,47
,13335,47
,13336,47
,13337,47
,13338,47
,13339,47
,13340,47
,13341,54
,13342,54
,13343,54
,13344,82
,13345,82
,13346,81
,13347,81
,13348,82
,13349,81
,13350,82
,13351,82
,13352,81
,13353,82
,13354,82
,13355,81
,13356,81
,13357,82
,13358,81
,13359,54
,13360,49
,13361,49
,13362,49
,13363,49
,13364,49
,13365,49
,13366,49
,13367,49
,13368,49
,13369,49
,13370,49
,13371,49
,13372,49
,13373,49
,13374,49
,13375,49
,13376,49
,13377,49
,13378,49
,13379,49
,13380,49
,13381,49
,13382,49
,13383,49
,13384,49
,13385,49
,13386,49
,13387,49
,13388,49
,13389,49
,13390,49
,13391,49
,13392,49
,13393,15
,13394,15
,13395,15
,13396,15
,13397,15
,13398,15
,13399,15
